cc_number,intersects,distance_to_nearest_block,nearest_block
23a08209,TRUE,NA,NA
22g08909,TRUE,NA,NA
22g08733,TRUE,NA,NA
22g08601,TRUE,NA,NA
22k07141,TRUE,NA,NA
22i02096,TRUE,NA,NA
22j09184,TRUE,NA,NA
22j09483,TRUE,NA,NA
22j09338,TRUE,NA,NA
23b01531,TRUE,NA,NA
22g06612,TRUE,NA,NA
22k07109,FALSE,19.945623314805438,2800 e fairmount ave
22k07113,TRUE,NA,NA
22k04579,TRUE,NA,NA
22i00625,TRUE,NA,NA
22i00796,TRUE,NA,NA
22i02652,TRUE,NA,NA
22i01134,TRUE,NA,NA
22i04649,TRUE,NA,NA
22j06279,TRUE,NA,NA
22j06281,TRUE,NA,NA
22j06663,FALSE,2.6371612995635414,3600 7th st
22j07544,TRUE,NA,NA
23b01690,TRUE,NA,NA
23b01714,TRUE,NA,NA
22k04934,FALSE,8.377150056355406,1600 chilton st
22k05277,TRUE,NA,NA
22k04585,TRUE,NA,NA
22l00514,TRUE,NA,NA
22i00869,TRUE,NA,NA
22i00770,TRUE,NA,NA
22k03259,TRUE,NA,NA
23a08863,TRUE,NA,NA
22k03517,TRUE,NA,NA
22h04201,TRUE,NA,NA
22g05334,TRUE,NA,NA
22l00554,FALSE,9.716391023820048,1200 bolton st
22l01476,TRUE,NA,NA
22i04560,TRUE,NA,NA
22k02017,TRUE,NA,NA
22k03571,TRUE,NA,NA
22g08992,TRUE,NA,NA
22i03907,TRUE,NA,NA
22i03954,TRUE,NA,NA
22j07962,FALSE,410.7432399842364,100 n wheeler ave
22j01153,TRUE,NA,NA
22j01591,TRUE,NA,NA
22l02154,TRUE,NA,NA
23a02358,TRUE,NA,NA
22j03737,TRUE,NA,NA
22i03529,TRUE,NA,NA
22h08668,TRUE,NA,NA
22g05096,TRUE,NA,NA
22i08804,TRUE,NA,NA
22i07861,TRUE,NA,NA
22i07716,TRUE,NA,NA
22i07945,FALSE,5.257949944752963,1000 s kenwood ave
22i03384,TRUE,NA,NA
22i03559,TRUE,NA,NA
22i01452,TRUE,NA,NA
22l07267,TRUE,NA,NA
22k07583,TRUE,NA,NA
22k03790,TRUE,NA,NA
22k03824,TRUE,NA,NA
22j08151,FALSE,13.913182339736256,1400 bank st
22i07969,TRUE,NA,NA
22i02362,TRUE,NA,NA
22k07460,FALSE,25.81934517881967,200 s fagley st
22k07675,TRUE,NA,NA
22k08381,TRUE,NA,NA
22l00044,TRUE,NA,NA
22g06349,TRUE,NA,NA
22k01539,TRUE,NA,NA
22i05553,FALSE,0.19536506533183315,2900 clifton park terr
22l06805,TRUE,NA,NA
22h07563,TRUE,NA,NA
22h07612,TRUE,NA,NA
22k05780,TRUE,NA,NA
22k04441,TRUE,NA,NA
22k04473,TRUE,NA,NA
22k03931,TRUE,NA,NA
22g05442,TRUE,NA,NA
22g05879,TRUE,NA,NA
22i03500,TRUE,NA,NA
22i03174,TRUE,NA,NA
22j01779,FALSE,0,800 north point road
22j01317,TRUE,NA,NA
22j01348,TRUE,NA,NA
22k04019,TRUE,NA,NA
22k03925,TRUE,NA,NA
22k04083,FALSE,5.932785222221944,1100 s potomac st
22k04415,TRUE,NA,NA
22k04068,TRUE,NA,NA
22k04077,FALSE,0,1100 horners lane
22g09553,TRUE,NA,NA
22g09623,TRUE,NA,NA
22j02011,TRUE,NA,NA
22j01973,FALSE,0,3000 fallstaff road
22j01976,TRUE,NA,NA
22j01416,TRUE,NA,NA
22i01093,TRUE,NA,NA
22i01144,FALSE,3.726912108331566,10 n greene st
22l00164,TRUE,NA,NA
22l04563,TRUE,NA,NA
22g08157,FALSE,0,7000 laurelton ave
22j01636,TRUE,NA,NA
22i01331,FALSE,1.6408408739395606,1100 guilford ave
22h08766,TRUE,NA,NA
22l04383,TRUE,NA,NA
22l04464,TRUE,NA,NA
22g08493,TRUE,NA,NA
22h02081,TRUE,NA,NA
23a04252,FALSE,15.652208489918317,2300 s newkirk st
22j02780,TRUE,NA,NA
22j03042,TRUE,NA,NA
22j03020,FALSE,19.945623314805438,2800 e fairmount ave
22j05335,TRUE,NA,NA
22j04261,TRUE,NA,NA
22j04268,TRUE,NA,NA
22k05083,TRUE,NA,NA
22j09843,TRUE,NA,NA
22j02705,TRUE,NA,NA
22j02642,TRUE,NA,NA
22j02655,TRUE,NA,NA
22h07079,TRUE,NA,NA
22l02729,FALSE,1.4847223720420897,5500 o'donnell st
22k05027,TRUE,NA,NA
22k04821,TRUE,NA,NA
22k05691,TRUE,NA,NA
22i05389,TRUE,NA,NA
22i05399,TRUE,NA,NA
22j04177,TRUE,NA,NA
22i01926,TRUE,NA,NA
22k04570,TRUE,NA,NA
22k04329,FALSE,6.984859304916741,3700 9th st
22j01601,TRUE,NA,NA
22j01974,TRUE,NA,NA
22j01634,TRUE,NA,NA
22i04517,TRUE,NA,NA
22j05881,FALSE,40.52504395537913,2200 walbrook ave
22j05888,TRUE,NA,NA
22j05559,FALSE,0,20 horseradish lane
22i03751,FALSE,13.636113054358606,3600 edgegreen ave
22i09169,TRUE,NA,NA
22i02309,TRUE,NA,NA
22k04176,TRUE,NA,NA
22k05217,TRUE,NA,NA
22k04180,FALSE,6.390485150267104,1000 e madison st
23a04190,FALSE,0,20 s athol ave
22j04548,TRUE,NA,NA
22i04605,TRUE,NA,NA
22j05642,FALSE,2.2221631488743427,20 s greene st
22j05697,TRUE,NA,NA
22k04282,FALSE,0.35310479950047946,1600 mchenry st
22k09218,FALSE,0.8399831189408575,6200 e pratt st
22k09219,TRUE,NA,NA
22k09130,FALSE,7.166316015637702,900 n monroe st
22i07437,TRUE,NA,NA
22l01525,TRUE,NA,NA
22i06535,TRUE,NA,NA
22i06628,TRUE,NA,NA
22k07166,TRUE,NA,NA
22j06572,TRUE,NA,NA
22l00430,TRUE,NA,NA
22k01242,TRUE,NA,NA
22j08661,TRUE,NA,NA
22j04095,FALSE,18.35255138582633,3600 3rd st
22j00626,TRUE,NA,NA
22j00629,TRUE,NA,NA
22j00681,FALSE,9.60299669204228,100 park ave
22i06449,FALSE,5.361460846686724,0 n caroline st
22i05289,TRUE,NA,NA
22k08404,TRUE,NA,NA
22i09577,TRUE,NA,NA
22i09792,TRUE,NA,NA
22k05494,TRUE,NA,NA
22k05494,TRUE,NA,NA
22k00433,TRUE,NA,NA
22j08765,TRUE,NA,NA
22k03901,TRUE,NA,NA
22i09761,TRUE,NA,NA
22i09632,TRUE,NA,NA
22i07550,TRUE,NA,NA
22i07551,TRUE,NA,NA
22k03389,TRUE,NA,NA
22k03889,TRUE,NA,NA
22k03410,TRUE,NA,NA
22k03412,TRUE,NA,NA
22k03299,TRUE,NA,NA
22k05236,TRUE,NA,NA
22k05563,TRUE,NA,NA
22l06856,TRUE,NA,NA
22j00459,FALSE,43.92659044480101,5500 haddon ave
22j00339,TRUE,NA,NA
22j00340,TRUE,NA,NA
22j00357,TRUE,NA,NA
22i07717,FALSE,0,2400 hollins ferry road
22i08563,TRUE,NA,NA
22i07816,TRUE,NA,NA
22i07666,TRUE,NA,NA
22i09190,TRUE,NA,NA
22k03404,TRUE,NA,NA
22j01109,TRUE,NA,NA
22i05795,FALSE,5.113790061654775,100 lloyd st
22i06792,TRUE,NA,NA
22j09814,TRUE,NA,NA
22i04078,TRUE,NA,NA
22i06969,FALSE,48.48619551882107,1000 whitelock st
22j08687,FALSE,3.5767913457138216,2900 brighton st
22j08690,TRUE,NA,NA
22l06223,TRUE,NA,NA
22l06280,FALSE,2.592007833509665,3400 auchentoroly terr
22g04194,TRUE,NA,NA
22j07222,TRUE,NA,NA
22j07959,TRUE,NA,NA
22j08637,TRUE,NA,NA
22g07015,TRUE,NA,NA
22g08872,TRUE,NA,NA
22j07250,TRUE,NA,NA
22k02316,TRUE,NA,NA
22k02632,TRUE,NA,NA
22j08333,TRUE,NA,NA
22g06849,FALSE,10.496446418443936,0 s gay st
22g07025,TRUE,NA,NA
22g07123,TRUE,NA,NA
22g07043,FALSE,10.946342790902126,1900 harman ave
22k02217,TRUE,NA,NA
22k02540,TRUE,NA,NA
22k02223,FALSE,11.921450092903372,0 light st
22k03479,TRUE,NA,NA
22k02973,TRUE,NA,NA
22k02211,TRUE,NA,NA
22k08991,FALSE,5.279238593186201,700 n luzerne ave
22h01450,TRUE,NA,NA
22g07316,FALSE,27.627579290632365,1500 latrobe park terr
22g05685,TRUE,NA,NA
22k02493,TRUE,NA,NA
22g07931,TRUE,NA,NA
22g05399,FALSE,23.776178352528888,0 albemarle st
22g08528,FALSE,100.49549864793673,3400 round road
22g05717,TRUE,NA,NA
22h00057,FALSE,0,1000 cherry hill road
22j09135,FALSE,3.501638080623246,700 exeter hall ave
22j09244,FALSE,2.2572363163344344,3700 dolfield ave
22h00096,TRUE,NA,NA
22g08524,TRUE,NA,NA
22g08156,TRUE,NA,NA
22i05439,TRUE,NA,NA
22i03859,TRUE,NA,NA
22g07050,TRUE,NA,NA
22l02336,TRUE,NA,NA
22i02058,TRUE,NA,NA
22i00263,TRUE,NA,NA
22k01782,TRUE,NA,NA
22k01776,TRUE,NA,NA
22k01775,TRUE,NA,NA
22i09625,TRUE,NA,NA
22i09647,TRUE,NA,NA
22j00131,TRUE,NA,NA
22i09311,TRUE,NA,NA
22g07437,TRUE,NA,NA
22g05375,TRUE,NA,NA
23e09925,TRUE,NA,NA
22j07810,TRUE,NA,NA
22i09696,TRUE,NA,NA
22i07477,TRUE,NA,NA
23a01425,TRUE,NA,NA
22i07679,TRUE,NA,NA
22i07683,TRUE,NA,NA
22i07515,TRUE,NA,NA
22g05746,TRUE,NA,NA
22g05639,TRUE,NA,NA
22g05384,TRUE,NA,NA
22g05387,TRUE,NA,NA
22h01689,TRUE,NA,NA
22i03169,TRUE,NA,NA
22i05814,TRUE,NA,NA
22i05917,TRUE,NA,NA
22i05924,FALSE,180.69802617209805,3800 conduit ave
22i05610,FALSE,1.4425649580153914,5900 saint regis road
22g08575,TRUE,NA,NA
22i08658,TRUE,NA,NA
22i08695,FALSE,14.815215199739603,500 n athol ave
22i08923,TRUE,NA,NA
22i03070,TRUE,NA,NA
22j04463,TRUE,NA,NA
22g08653,TRUE,NA,NA
23a07217,FALSE,249.06700345683234,2400 giles road
22l02056,TRUE,NA,NA
22l02063,TRUE,NA,NA
22i07243,TRUE,NA,NA
22l01326,FALSE,19.35412069556274,400 e jeffrey st
22l00937,TRUE,NA,NA
22j03282,TRUE,NA,NA
22j03296,TRUE,NA,NA
22j03299,TRUE,NA,NA
22g07891,TRUE,NA,NA
22j03275,TRUE,NA,NA
22g05366,TRUE,NA,NA
22g06244,TRUE,NA,NA
22i06988,TRUE,NA,NA
22i07001,FALSE,39.5823407356649,1200 e belvedere ave
22j05597,TRUE,NA,NA
22j04724,TRUE,NA,NA
22i07021,TRUE,NA,NA
22i07328,FALSE,62.13394720731681,200 stonecroft road
22i07033,TRUE,NA,NA
22i07012,TRUE,NA,NA
22h07639,TRUE,NA,NA
22h07646,TRUE,NA,NA
22k01052,TRUE,NA,NA
22h00239,TRUE,NA,NA
22h00326,TRUE,NA,NA
22h00393,TRUE,NA,NA
22j00167,TRUE,NA,NA
22l01384,TRUE,NA,NA
22l01404,TRUE,NA,NA
22l01423,TRUE,NA,NA
22l02258,TRUE,NA,NA
22j00956,TRUE,NA,NA
22j00957,TRUE,NA,NA
22j00967,FALSE,6.066324893305682,10 n eutaw st
22g08444,TRUE,NA,NA
22j00141,FALSE,48.62984919216107,0 s carrollton ave
22l06090,TRUE,NA,NA
22j02330,FALSE,18.424985388514678,500 s central ave
22j02468,TRUE,NA,NA
22i02632,TRUE,NA,NA
22i01397,TRUE,NA,NA
22i01370,TRUE,NA,NA
22i02008,TRUE,NA,NA
22i00686,TRUE,NA,NA
22g06999,TRUE,NA,NA
22j02363,TRUE,NA,NA
22i06928,FALSE,3.5774908311158806,1700 e pratt st
22j01008,TRUE,NA,NA
22j00609,TRUE,NA,NA
22j02137,TRUE,NA,NA
22j02138,FALSE,46.68638419306822,10 w saratoga st
22j02175,TRUE,NA,NA
22j02393,TRUE,NA,NA
22j01015,TRUE,NA,NA
22j01015,TRUE,NA,NA
22k02035,FALSE,28.378295867249314,1400 key hwy
22i05887,FALSE,0.7260062769029008,400 fonthill ave
22i05892,FALSE,4.252844669702776,600 s exeter st
23a02620,TRUE,NA,NA
23a02889,FALSE,0,3900 conduit ave
23a02696,FALSE,6.1244136268570735,200 mount holly st
22i04985,FALSE,1.7631035423453396,1600 waverly way
22g08066,TRUE,NA,NA
22i05308,TRUE,NA,NA
22k00955,TRUE,NA,NA
22j00042,FALSE,16.6996734127082,0 n curley st
22k01848,FALSE,5.00226550929221,5100 sekots road
22i09187,FALSE,7.1902823560720295,100 w 22nd st
22i09191,FALSE,14.657938064118568,10 e saratoga st
22j08413,TRUE,NA,NA
22k05397,TRUE,NA,NA
22j02947,TRUE,NA,NA
22j03299,TRUE,NA,NA
22j06256,FALSE,0.9963284447848505,3200 hollins ferry road
23a02980,TRUE,NA,NA
23a02983,TRUE,NA,NA
23a02970,TRUE,NA,NA
22j08440,TRUE,NA,NA
22j03045,TRUE,NA,NA
22j03074,TRUE,NA,NA
23a04219,TRUE,NA,NA
22i05857,TRUE,NA,NA
22j05353,FALSE,0.6980837491089807,1700 greenmount ave
22j05448,TRUE,NA,NA
22j01306,FALSE,1.4847223720420897,5500 o'donnell st
22j01117,TRUE,NA,NA
22i03547,TRUE,NA,NA
22i05074,TRUE,NA,NA
22j05437,FALSE,58.18443665932774,2500 druid park dr
22j04805,FALSE,64.89399623161263,1900 orleans st
22j04311,TRUE,NA,NA
22j04673,TRUE,NA,NA
22j04683,TRUE,NA,NA
22i09519,TRUE,NA,NA
22j08183,TRUE,NA,NA
22l08575,TRUE,NA,NA
22l08280,TRUE,NA,NA
22l08336,TRUE,NA,NA
22l08101,TRUE,NA,NA
22j00962,TRUE,NA,NA
22j00976,FALSE,25.921183937943333,5100 govane ave
22j02080,TRUE,NA,NA
22j01375,TRUE,NA,NA
22j00680,TRUE,NA,NA
22i09327,FALSE,1.7065164464915825,1600 waverly way
22j08107,TRUE,NA,NA
22j08125,FALSE,70.4145669320681,2000 n rose st
22l07958,TRUE,NA,NA
22j01030,TRUE,NA,NA
22j04511,TRUE,NA,NA
22j03950,TRUE,NA,NA
22h07294,TRUE,NA,NA
22h07237,TRUE,NA,NA
23a02098,FALSE,1.2622949318321222,5900 saint regis road
22j04069,FALSE,4.294605133937136,700 dr. benjamin quarles pl
22j04526,TRUE,NA,NA
22k00492,TRUE,NA,NA
22h07314,TRUE,NA,NA
22h07398,TRUE,NA,NA
22h07306,TRUE,NA,NA
22k00038,TRUE,NA,NA
22k00488,FALSE,126.81699444201097,3100 foster ave
23a02055,FALSE,0,2100 e northern pkwy
23a02056,TRUE,NA,NA
22j04466,TRUE,NA,NA
22j03645,TRUE,NA,NA
22i02948,TRUE,NA,NA
22i02990,TRUE,NA,NA
22i01722,TRUE,NA,NA
22k00473,TRUE,NA,NA
22j08902,TRUE,NA,NA
22j08910,FALSE,9.087665802441439,1300 w saratoga st
22j08764,TRUE,NA,NA
22i02994,TRUE,NA,NA
22h09512,TRUE,NA,NA
22k00350,FALSE,10.006218641737165,100 s linwood ave
22i03617,TRUE,NA,NA
22j08790,TRUE,NA,NA
22j08982,TRUE,NA,NA
23a06836,FALSE,0,1100 horners lane
22i00045,TRUE,NA,NA
22i01896,TRUE,NA,NA
23a07174,TRUE,NA,NA
23a07160,TRUE,NA,NA
23a07165,TRUE,NA,NA
23a06775,FALSE,0,1300 horners lane
23b02596,FALSE,0,1700 e lafayette ave
22h07981,TRUE,NA,NA
22j01679,TRUE,NA,NA
22i02032,TRUE,NA,NA
22k01608,TRUE,NA,NA
23b00635,TRUE,NA,NA
23b00657,TRUE,NA,NA
23d00925,TRUE,NA,NA
22i04468,TRUE,NA,NA
22i03107,TRUE,NA,NA
22i01600,TRUE,NA,NA
22h09411,TRUE,NA,NA
22h08716,TRUE,NA,NA
22h08721,TRUE,NA,NA
22i05177,TRUE,NA,NA
22k01612,TRUE,NA,NA
22i03679,TRUE,NA,NA
22i00723,TRUE,NA,NA
22i05185,TRUE,NA,NA
22i05203,FALSE,46.202363189256225,100 w 21st st
22j00301,TRUE,NA,NA
22j07508,TRUE,NA,NA
22k02756,TRUE,NA,NA
22k02743,TRUE,NA,NA
22k02743,TRUE,NA,NA
22k02813,TRUE,NA,NA
22h09285,TRUE,NA,NA
22h07921,TRUE,NA,NA
22h08269,TRUE,NA,NA
22j00354,TRUE,NA,NA
22j00344,TRUE,NA,NA
22k06487,FALSE,1.650492992894363,5600 o'donnell st
22h06939,FALSE,20.28614872640904,0 n vincent st
22i02853,TRUE,NA,NA
22i03137,TRUE,NA,NA
22j07136,TRUE,NA,NA
22j08821,TRUE,NA,NA
22i01009,TRUE,NA,NA
22h08584,FALSE,12.460494141108976,0 n morley st
22i07216,FALSE,258.5214046970181,5200 wright ave
22i06563,TRUE,NA,NA
22k00588,TRUE,NA,NA
22j08840,FALSE,59.68980808307975,10 commerce st
23e02435,TRUE,NA,NA
22i02121,FALSE,13.09781463347806,1200 e lanvale st
22i02316,TRUE,NA,NA
22i02239,TRUE,NA,NA
22i06555,TRUE,NA,NA
22i01613,TRUE,NA,NA
22i01676,TRUE,NA,NA
22k00871,TRUE,NA,NA
22k00781,TRUE,NA,NA
22j08897,FALSE,7.833699886207834,2700 e madison st
22j08867,FALSE,5.339944496306065,100 enfield road
22i08514,TRUE,NA,NA
22h07483,TRUE,NA,NA
22h07582,FALSE,1.4365526400363733,5900 saint regis road
22i02208,FALSE,241.39987123027277,5200 clifton ave
22i02070,TRUE,NA,NA
22i09657,TRUE,NA,NA
22i03330,FALSE,4.926013388947305,10 s charles st
22i03345,TRUE,NA,NA
22i03365,TRUE,NA,NA
22i01336,TRUE,NA,NA
22h07295,TRUE,NA,NA
22j00883,TRUE,NA,NA
22i00418,FALSE,207.8106986559229,900 n warwick ave
22i09362,TRUE,NA,NA
22i07704,TRUE,NA,NA
22i06846,FALSE,18.562909963634546,2700 classen ave
22i06709,FALSE,6.2310417794892,6500 hudson st
23a00146,TRUE,NA,NA
22i03824,TRUE,NA,NA
22i03826,TRUE,NA,NA
22i08528,TRUE,NA,NA
22i08529,TRUE,NA,NA
22h08422,TRUE,NA,NA
22h08430,TRUE,NA,NA
22i03537,TRUE,NA,NA
22i03316,TRUE,NA,NA
22i05636,TRUE,NA,NA
22i05645,TRUE,NA,NA
22i05269,TRUE,NA,NA
22i05274,TRUE,NA,NA
22i09676,TRUE,NA,NA
22j00008,FALSE,0,4200 6th st
22j00119,TRUE,NA,NA
22h08625,TRUE,NA,NA
22h08536,FALSE,1.7521111288402706,1400 ashland ave
22i08423,TRUE,NA,NA
22j02923,TRUE,NA,NA
22i09599,TRUE,NA,NA
22i07508,TRUE,NA,NA
22i06506,TRUE,NA,NA
22i06980,TRUE,NA,NA
22i01237,TRUE,NA,NA
22j03256,TRUE,NA,NA
22j03257,TRUE,NA,NA
22j02981,TRUE,NA,NA
22i01587,TRUE,NA,NA
22i01653,TRUE,NA,NA
22i04724,TRUE,NA,NA
22i04537,TRUE,NA,NA
22i00449,FALSE,100.94775099052143,2400 w garrison ave
22h09641,TRUE,NA,NA
22j03013,TRUE,NA,NA
22j02933,TRUE,NA,NA
22i01621,TRUE,NA,NA
22i01624,TRUE,NA,NA
22i09698,TRUE,NA,NA
22j05348,TRUE,NA,NA
22k06277,TRUE,NA,NA
22l00209,FALSE,95.61857127581119,4400 adelle terr
22j03960,TRUE,NA,NA
22h07650,TRUE,NA,NA
22h07702,TRUE,NA,NA
22h08949,TRUE,NA,NA
22i08139,TRUE,NA,NA
22i07630,TRUE,NA,NA
22i05820,TRUE,NA,NA
22i05564,TRUE,NA,NA
22i08979,TRUE,NA,NA
22i02801,TRUE,NA,NA
22h07668,TRUE,NA,NA
22i05872,FALSE,5.442738227532274,2100 mount royal terr
22i05888,TRUE,NA,NA
22i00657,TRUE,NA,NA
22j00591,TRUE,NA,NA
22j00568,TRUE,NA,NA
22j00473,TRUE,NA,NA
22i05334,FALSE,100.3342270500378,1500 n calvert st
22h08840,FALSE,3.532646263036974,0 s morley st
22h08626,TRUE,NA,NA
22i03634,TRUE,NA,NA
22j03075,TRUE,NA,NA
22j01639,TRUE,NA,NA
22j09504,TRUE,NA,NA
22j00467,TRUE,NA,NA
22j00768,TRUE,NA,NA
22k04316,TRUE,NA,NA
22j01282,TRUE,NA,NA
22h08544,FALSE,220.67986681260453,3000 seamon ave
22i07148,TRUE,NA,NA
22j01543,TRUE,NA,NA
22k01599,TRUE,NA,NA
22i06328,TRUE,NA,NA
22i05747,TRUE,NA,NA
22i05911,TRUE,NA,NA
22k01836,TRUE,NA,NA
22k01805,TRUE,NA,NA
23f05187,FALSE,103.89573620839053,30 hopkins pl
22j01413,FALSE,118.46672804963534,4700 sinclair lane
22j00889,TRUE,NA,NA
22h07942,TRUE,NA,NA
22j08227,TRUE,NA,NA
22j02948,TRUE,NA,NA
22i09779,TRUE,NA,NA
22j03872,TRUE,NA,NA
22j07488,TRUE,NA,NA
22i08216,TRUE,NA,NA
22j05753,TRUE,NA,NA
22i02654,TRUE,NA,NA
22j04988,TRUE,NA,NA
22i02338,TRUE,NA,NA
22k02650,TRUE,NA,NA
22k03518,TRUE,NA,NA
22k00778,FALSE,20.301156630047146,10 n bond st
22j03999,TRUE,NA,NA
22j04004,TRUE,NA,NA
22j08527,TRUE,NA,NA
22j08562,TRUE,NA,NA
22i05592,FALSE,20.22553553830631,3500 frisby st
22i05646,TRUE,NA,NA
22i04219,TRUE,NA,NA
22k01021,TRUE,NA,NA
22k01108,FALSE,9.975278608178423,3400 6th st
22j08587,TRUE,NA,NA
22j09538,TRUE,NA,NA
22i05863,FALSE,6.406662070995084,900 n central ave
22j05599,TRUE,NA,NA
22i09210,TRUE,NA,NA
22k01236,TRUE,NA,NA
22k01168,FALSE,42.09985492712535,1500 aspen st
22k01518,TRUE,NA,NA
22l04998,TRUE,NA,NA
22i09478,TRUE,NA,NA
22i09251,TRUE,NA,NA
22j07483,TRUE,NA,NA
22j07619,FALSE,24.19491766229172,1100 cliffhurst road
22i07240,TRUE,NA,NA
22i07260,TRUE,NA,NA
22i07452,TRUE,NA,NA
22k01529,FALSE,2.7591919712559925,3000 chelsea terr
22k01530,TRUE,NA,NA
22j08415,TRUE,NA,NA
22j07898,TRUE,NA,NA
22i02492,TRUE,NA,NA
22j05162,TRUE,NA,NA
22k01321,TRUE,NA,NA
22k00645,TRUE,NA,NA
22k00159,TRUE,NA,NA
22k00817,TRUE,NA,NA
22j02941,TRUE,NA,NA
22j02945,TRUE,NA,NA
22k00386,TRUE,NA,NA
22j04624,TRUE,NA,NA
22j04667,FALSE,70.67469114413365,3400 bateman ave
22j02971,TRUE,NA,NA
22j02980,FALSE,2.608812414869208,3400 round road
22j02745,FALSE,0,700 north point road
22j02747,TRUE,NA,NA
22j02883,TRUE,NA,NA
22j02885,TRUE,NA,NA
22k03549,TRUE,NA,NA
22j04534,TRUE,NA,NA
22j03130,TRUE,NA,NA
22j02949,TRUE,NA,NA
22i03259,TRUE,NA,NA
22k00849,FALSE,0.6866499413062155,3100 elmora ave
22k00854,TRUE,NA,NA
22j06124,TRUE,NA,NA
22j06217,TRUE,NA,NA
22j09771,FALSE,1970.584075877504,2700 fenwick ave
22k00984,TRUE,NA,NA
22k01490,TRUE,NA,NA
22i02009,TRUE,NA,NA
22i01903,TRUE,NA,NA
22i01971,TRUE,NA,NA
22j05575,TRUE,NA,NA
22j09828,TRUE,NA,NA
22j09948,TRUE,NA,NA
22h07258,TRUE,NA,NA
22i01807,FALSE,0.5645038767736938,4100 w northern pkwy
22k02510,TRUE,NA,NA
22k02428,FALSE,0,1000 horners lane
22k02450,TRUE,NA,NA
22k02805,TRUE,NA,NA
22i02446,TRUE,NA,NA
22i02169,TRUE,NA,NA
22h09292,TRUE,NA,NA
22i04996,FALSE,290.44093257625525,3300 bancroft road
22k02247,TRUE,NA,NA
22k02456,TRUE,NA,NA
22l08459,TRUE,NA,NA
22j02351,TRUE,NA,NA
22h09080,TRUE,NA,NA
22h09562,TRUE,NA,NA
22k03606,TRUE,NA,NA
22i02916,FALSE,21.82857060491272,1900 e cold spring lane
22k00540,TRUE,NA,NA
22k03832,TRUE,NA,NA
22k03660,TRUE,NA,NA
22i02685,TRUE,NA,NA
22j09153,TRUE,NA,NA
22h09231,TRUE,NA,NA
22h07893,TRUE,NA,NA
22k03727,TRUE,NA,NA
22k03632,TRUE,NA,NA
22j08542,TRUE,NA,NA
22i01677,TRUE,NA,NA
22i01479,FALSE,9.160221883256087,1300 e pratt st
22i01126,TRUE,NA,NA
22i01610,TRUE,NA,NA
22i00820,FALSE,217.86890072963618,3000 reese st
22j09814,TRUE,NA,NA
22j09503,TRUE,NA,NA
22j09695,TRUE,NA,NA
22i01207,FALSE,51.23085921190008,3100 hudson st
22h08557,FALSE,17.579682943245643,1900 annapolis road
22h08789,TRUE,NA,NA
22i00362,FALSE,6.244983101238866,2600 e chase st
22i00523,TRUE,NA,NA
22i01011,TRUE,NA,NA
22i00523,TRUE,NA,NA
22i01640,FALSE,6.738071976566983,1500 n charles st
22i02332,TRUE,NA,NA
22j09717,TRUE,NA,NA
22j07184,TRUE,NA,NA
22k02668,FALSE,432.64277595595854,5300 perring pkwy
22k02767,TRUE,NA,NA
22h08087,TRUE,NA,NA
22h08283,FALSE,184.17309582160715,3500 trainor ave
22h08436,TRUE,NA,NA
22h08318,TRUE,NA,NA
22i03291,TRUE,NA,NA
22i03295,TRUE,NA,NA
22i02225,FALSE,100.3342270500378,1500 n calvert st
22i03296,TRUE,NA,NA
22i03297,TRUE,NA,NA
22i03571,TRUE,NA,NA
22i03206,TRUE,NA,NA
22i03413,TRUE,NA,NA
22i05166,TRUE,NA,NA
22i03865,TRUE,NA,NA
22i03865,TRUE,NA,NA
22h07326,TRUE,NA,NA
22h07213,TRUE,NA,NA
22h06891,TRUE,NA,NA
22h07378,TRUE,NA,NA
22k02598,TRUE,NA,NA
22k02712,FALSE,29.14378928192827,30 s paca st
22i03188,TRUE,NA,NA
22i05347,TRUE,NA,NA
22i05004,TRUE,NA,NA
22j00264,TRUE,NA,NA
22j00258,TRUE,NA,NA
22j09125,TRUE,NA,NA
22j09778,TRUE,NA,NA
22i01162,FALSE,16.36132417043416,800 seagull ave
22i01041,TRUE,NA,NA
22j00399,FALSE,0,2600 oswego ave
22i02128,FALSE,1.7869923314472957,5400 o'donnell st
22i00373,TRUE,NA,NA
22i00676,TRUE,NA,NA
22j09208,TRUE,NA,NA
22j09236,FALSE,52.43369312518323,1500 olmstead st
22j09194,FALSE,5.454664397415208,200 w 31st st
22i05354,TRUE,NA,NA
22i00572,TRUE,NA,NA
22i06723,FALSE,0,3900 conduit ave
22i06487,TRUE,NA,NA
22k02116,TRUE,NA,NA
22i06222,TRUE,NA,NA
22h07282,TRUE,NA,NA
22k01946,TRUE,NA,NA
22i04145,TRUE,NA,NA
22i02633,TRUE,NA,NA
22i05186,TRUE,NA,NA
22i05304,TRUE,NA,NA
22i05305,TRUE,NA,NA
22k02103,TRUE,NA,NA
22i03854,TRUE,NA,NA
22i03803,TRUE,NA,NA
22j00061,TRUE,NA,NA
22i08085,TRUE,NA,NA
22i08995,TRUE,NA,NA
22i09234,TRUE,NA,NA
22i07996,TRUE,NA,NA
22i08183,TRUE,NA,NA
22i08293,TRUE,NA,NA
22i08340,TRUE,NA,NA
22i06158,FALSE,491.1719836117717,600 w hoffman st
22i05902,FALSE,3.8689794202537193,1000 saint paul st
22i03881,FALSE,6.703818599967724,5700 cedonia ave
22i01396,TRUE,NA,NA
